movieId,imdbId,tmdbId,title,genres,year
8015,tt0064806,28476.0,"Phantom Tollbooth, The",Adventure|Animation|Children|Fantasy,1970.0
8016,tt0068638,5916.0,"Getaway, The",Action|Crime|Drama|Thriller,1972.0
8019,tt0308379,12205.0,Dark Water (Honogurai mizu no soko kara),Drama|Horror|Mystery|Thriller,2002.0
8024,tt0108327,27804.0,"Thing Called Love, The",Comedy|Drama|Romance,1993.0
8025,tt0124207,46187.0,The Thief,Drama,1997.0
8033,tt0060522,3001.0,How to Steal a Million,Comedy|Crime|Romance,1966.0
8035,tt0117658,39434.0,"Stendhal Syndrome, The (Sindrome di Stendhal, La)",Crime|Horror|Thriller,1996.0
8042,tt0070379,203.0,Mean Streets,Crime|Drama,1973.0
8043,tt0107247,38749.0,Jack the Bear,Comedy|Drama,1993.0
8044,tt0023042,29740.0,I Am a Fugitive from a Chain Gang,Crime|Drama|Film-Noir,1932.0
8045,tt0093137,10652.0,Hamburger Hill,Action|Drama|War,1987.0
8057,tt0056541,33632.0,Sweet Bird of Youth,Drama,1962.0
8092,tt0099612,3072.0,Frankenstein Unbound,Drama|Horror|Sci-Fi,1990.0
8093,tt0192657,10355.0,Shiri (Swiri),Action|Drama|Romance|Thriller,1999.0
8094,tt0047849,14554.0,Bad Day at Black Rock,Drama|Thriller|Western,1955.0
8117,tt0180748,250.0,In China They Eat Dogs (I Kina spiser de hunde),Action|Comedy,1999.0
8118,tt0099399,19086.0,Delta Force 2 (Delta Force 2: The Colombian Connection),Action|Adventure|Thriller|War,1990.0
8119,tt0090888,15392.0,Crossroads,Drama,1986.0
8121,tt0366532,41277.0,"Seducing Doctor Lewis (Grande séduction, La)",Comedy,2003.0
8125,tt0018455,631.0,Sunrise: A Song of Two Humans,Drama|Romance,1927.0
8126,tt0057495,25504.0,Shock Corridor,Drama,1963.0
8128,tt0092593,1786.0,Au revoir les enfants,Drama,1987.0
8131,tt0243508,210937.0,Pursuit of Happiness,Comedy|Romance,2001.0
8132,tt0104346,16219.0,Gladiator,Action|Drama,1992.0
8136,tt0049363,48385.0,Indestructible Man,Crime|Horror|Sci-Fi,1956.0
8137,tt0054462,27545.0,"Wasp Woman, The",Horror|Sci-Fi,1959.0
8138,tt0053611,22718.0,Attack of the Giant Leeches,Horror|Sci-Fi,1959.0
8142,tt0221111,11315.0,Dead or Alive: Hanzaisha,Action|Crime,1999.0
8143,tt0048308,35987.0,Lola Montès,Drama,1955.0
8147,tt0062794,29146.0,Charly,Drama|Sci-Fi,1968.0
8153,tt0049456,29592.0,Lust for Life,Drama,1956.0
8154,tt0053779,439.0,"Dolce Vita, La",Drama,1960.0
8157,tt0193253,823.0,Jin Roh: The Wolf Brigade (Jin-Rô),Animation|Fantasy|Thriller,1998.0
8158,tt0102820,20289.0,Rush,Crime|Drama,1991.0
8167,tt0026174,16905.0,Captain Blood,Action|Adventure|Romance,1935.0
8169,tt0092494,11548.0,*batteries not included,Children|Comedy|Fantasy|Sci-Fi,1987.0
8183,tt0085478,38291.0,Educating Rita,Comedy|Drama,1983.0
8188,tt0047445,20532.0,Sansho the Bailiff (Sanshô dayû),Drama,1954.0
8189,tt0054494,2546.0,Zazie dans le métro,Comedy,1960.0
8190,tt0057840,42791.0,"Americanization of Emily, The",Comedy|Drama|War,1964.0
8191,tt0064030,22522.0,Anne of the Thousand Days,Drama,1969.0
8195,tt0053619,5165.0,"Avventura, L' (Adventure, The)",Drama|Mystery|Romance,1960.0
8196,tt0065466,5722.0,Beyond the Valley of the Dolls,Comedy|Horror,1970.0
8197,tt0052893,5544.0,Hiroshima Mon Amour,Drama|Romance|War,1959.0
8199,tt0046478,14696.0,Ugetsu (Ugetsu monogatari),Drama|Thriller,1953.0
8207,tt0069947,4909.0,"Day of the Jackal, The",Crime|Thriller,1973.0
8225,tt0100258,19185.0,Night of the Living Dead,Horror,1990.0
8228,tt0022111,28257.0,"Maltese Falcon, The (a.k.a. Dangerous Female)",Mystery,1931.0
8232,tt0032617,20643.0,I Love You Again,Comedy|Drama,1940.0
8235,tt0014429,22596.0,Safety Last!,Action|Comedy|Romance,1923.0
8236,tt0049949,36786.0,While the City Sleeps,Drama|Film-Noir,1956.0
8238,tt0067350,27459.0,Little Murders,Comedy|Crime,1971.0
8239,tt0055601,4497.0,Viridiana,Comedy|Drama,1961.0
8241,tt0119630,25224.0,Masterminds,Action|Comedy|Thriller,1997.0
8253,tt0079833,15371.0,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),Action|Adventure|Animation|Comedy|Crime|Mystery,1979.0
8254,tt0106307,11044.0,Arizona Dream,Comedy|Drama|Fantasy|Romance,1993.0
8261,tt0075612,41662.0,3 Women (Three Women),Drama,1977.0
8264,tt0073076,17346.0,Grey Gardens,Documentary,1975.0
8266,tt0087957,13763.0,Purple Rain,Drama|Musical,1984.0
8268,tt0107843,10498.0,Point of No Return,Action|Thriller,1993.0
8270,tt0100112,11796.0,"Hairdresser's Husband, The (Le mari de la coiffeuse)",Comedy|Drama|Romance,1990.0
8275,tt0017765,34847.0,College,Comedy,1927.0
8290,tt0073396,32303.0,Mitchell,Action|Crime,1975.0
8293,tt0105706,41779.0,Used People,Comedy|Drama,1992.0
8302,tt0021890,42814.0,"Front Page, The",Comedy|Drama|Romance,1931.0
8327,tt0330229,870.0,Dolls,Drama|Romance,2002.0
8331,tt0033874,26319.0,"Man Who Came to Dinner, The",Comedy,1942.0
8335,tt0029192,41059.0,Make Way for Tomorrow,Drama,1937.0
8336,tt0035019,39871.0,"Major and the Minor, The",Comedy|Romance,1942.0
8337,tt0046816,10178.0,"Caine Mutiny, The",Drama|War,1954.0
8338,tt0039192,16391.0,Black Narcissus,Drama,1947.0
8340,tt0079116,10734.0,Escape from Alcatraz,Drama|Thriller,1979.0
8341,tt0040662,10949.0,Oliver Twist,Adventure|Crime|Drama,1948.0
8360,tt0298148,809.0,Shrek 2,Adventure|Animation|Children|Comedy|Musical|Romance,2004.0
8361,tt0319262,435.0,"Day After Tomorrow, The",Action|Adventure|Drama|Sci-Fi|Thriller,2004.0
8362,tt0350028,4599.0,Raising Helen,Comedy|Drama|Romance,2004.0
8363,tt0367085,12657.0,Soul Plane,Comedy,2004.0
8364,tt0367790,28219.0,Baadasssss! (How to Get the Man's Foot Outta Your Ass),Drama,2003.0
8366,tt0332375,13193.0,Saved!,Comedy|Drama,2004.0
8368,tt0304141,673.0,Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|IMAX,2004.0
8369,tt0297284,16617.0,Mindhunters,Action|Crime|Horror|Mystery|Thriller,2004.0
8370,tt0363226,246.0,"Blind Swordsman: Zatoichi, The (Zatôichi)",Action|Comedy|Crime|Drama,2003.0
8371,tt0296572,2789.0,"Chronicles of Riddick, The",Action|Sci-Fi|Thriller,2004.0
8372,tt0356634,8920.0,Garfield: The Movie,Animation|Children|Comedy,2004.0
8373,tt0327162,9890.0,"Stepford Wives, The",Comedy|Fantasy|Thriller,2004.0
8375,tt0391225,26254.0,"Hunting of the President, The",Documentary,2004.0
8376,tt0374900,8193.0,Napoleon Dynamite,Comedy,2004.0
8378,tt0101746,26142.0,"Doctor, The",Drama,1991.0
8379,tt0085461,42122.0,"Dresser, The",Drama,1983.0
8380,tt0106877,65137.0,Father Hood,Comedy,1993.0
8382,tt0093175,35151.0,Hello Again,Comedy,1987.0
8383,tt0314431,21544.0,Hope Springs,Comedy|Romance,2003.0
8385,tt0055100,40894.0,Lover Come Back,Comedy|Romance,1961.0
8387,tt0110857,11546.0,Police Academy: Mission to Moscow,Comedy|Crime,1994.0
8391,tt0077235,18387.0,Big Wednesday,Comedy|Drama,1978.0
8402,tt0099166,52560.0,Book of Love,Comedy|Romance,1990.0
8405,tt0063759,18333.0,Hour of the Wolf (Vargtimmen),Drama|Horror,1968.0
8410,tt0047542,18398.0,Suddenly,Crime|Drama|Film-Noir,1954.0
8424,tt0020827,80708.0,"Divorcee, The",Drama|Romance,1930.0
8425,tt0100129,76516.0,Meet the Applegates,Comedy,1991.0
8426,tt0093871,33441.0,Robot Carnival (Roboto kânibauru),Animation|Comedy|Drama|Fantasy|Sci-Fi,1987.0
8427,tt0078766,47819.0,Americathon,Comedy|Sci-Fi,1979.0
8446,tt0041841,18712.0,Sands of Iwo Jima,Action|Drama|Romance|War,1949.0
8447,tt0047577,831.0,This Island Earth,Sci-Fi,1955.0
8450,tt0027300,37658.0,Anthony Adverse,Adventure|Romance,1936.0
8451,tt0047885,26516.0,Blackboard Jungle,Drama,1955.0
8454,tt0170259,10573.0,Luna Papa,Comedy|Drama|Fantasy,1999.0
8456,tt0065889,26451.0,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),Crime|Drama|Thriller,1970.0
8458,tt0039040,54568.0,To Each His Own,Drama,1946.0
8459,tt0041452,28571.0,"Heiress, The",Drama|Romance,1949.0
8461,tt0036777,123665.0,Dragon Seed,Drama|War,1944.0
8462,tt0046963,43336.0,Executive Suite,Drama,1954.0
8463,tt0040495,62000.0,Johnny Belinda,Drama,1948.0
8464,tt0390521,9372.0,Super Size Me,Comedy|Documentary|Drama,2004.0
8465,tt0033774,41495.0,Johnny Eager,Crime|Drama|Film-Noir|Romance,1942.0
8477,tt0056119,662.0,"Jetée, La",Romance|Sci-Fi,1962.0
8481,tt0032851,43805.0,Northwest Passage,Action|Adventure|Drama|Romance|Thriller|Western,1940.0
8482,tt0037988,16559.0,"Picture of Dorian Gray, The",Drama|Fantasy|Horror,1945.0
8484,tt0053114,31217.0,"Human Condition I, The (Ningen no joken I)",Drama|War,1959.0
8487,tt0054188,19414.0,Please Don't Eat the Daisies,Children|Comedy|Musical,1960.0
8491,tt0042041,15794.0,White Heat,Crime|Drama|Film-Noir,1949.0
8492,tt0044008,13188.0,"Christmas Carol, A (Scrooge)",Drama|Fantasy,1951.0
8493,tt0100133,12651.0,Memphis Belle,Action|Drama|War,1990.0
8494,tt0059037,886.0,"Cincinnati Kid, The",Drama,1965.0
8495,tt0204137,9791.0,Animal Factory,Crime|Drama,2000.0
8500,tt0071565,38582.0,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira),Action|Horror|Sci-Fi,1974.0
8501,tt0091209,9542.0,"Hitcher, The",Action|Thriller,1986.0
8502,tt0044030,17820.0,Show Boat,Drama|Musical|Romance,1951.0
8506,tt0289944,37696.0,Fear X,Mystery|Thriller,2003.0
8507,tt0022913,136.0,Freaks,Crime|Drama|Horror,1932.0
8511,tt0008133,47653.0,"Immigrant, The",Comedy,1917.0
8512,tt0075222,10970.0,Silent Movie,Comedy,1976.0
8518,tt0020641,42812.0,Anna Christie,Drama,1930.0
8521,tt0022835,3019.0,Dr. Jekyll and Mr. Hyde,Drama|Horror,1931.0
8526,tt0327437,10204.0,Around the World in 80 Days,Adventure|Children|Comedy,2004.0
8528,tt0364725,9472.0,Dodgeball: A True Underdog Story,Comedy,2004.0
8529,tt0362227,594.0,"Terminal, The",Comedy|Drama|Romance,2004.0
8530,tt0377752,8981.0,Dear Frankie,Drama|Romance,2004.0
8531,tt0381707,12153.0,White Chicks,Action|Comedy|Crime,2004.0
8532,tt0348593,1944.0,"Door in the Floor, The",Drama,2004.0
8533,tt0332280,11036.0,"Notebook, The",Drama|Romance,2004.0
8534,tt0338512,1997.0,Two Brothers (Deux frères),Adventure|Children|Drama,2004.0
8535,tt0352277,15237.0,De-Lovely,Drama|Musical,2004.0
8542,tt0028772,11939.0,"Day at the Races, A",Comedy|Musical,1937.0
8571,tt0064100,26520.0,Bob & Carol & Ted & Alice,Comedy|Drama,1969.0
8574,tt0272045,21386.0,"Claymation Christmas Celebration, A",Animation|Children|Comedy|Musical,1987.0
8575,tt0243135,24908.0,"Happenstance (Battement d'ailes du papillon, Le)",Comedy|Drama,2001.0
8577,tt0342213,25783.0,Comandante,Documentary,2003.0
8578,tt0339840,8991.0,Undead,Action|Comedy|Horror|Sci-Fi,2003.0
8580,tt0099851,23378.0,Into the Woods,Adventure|Comedy|Fantasy|Musical,1991.0
8581,tt0168122,3293.0,Pirates of Silicon Valley,Documentary|Drama,1999.0
8582,tt0104810,36947.0,Manufacturing Consent: Noam Chomsky and the Media,Documentary|War,1992.0
8587,tt0230512,61487.0,Mayor of the Sunset Strip,Documentary,2003.0
8588,tt0250468,14365.0,Killing Me Softly,Drama|Mystery|Romance|Thriller,2002.0
8591,tt0087910,10606.0,"Philadelphia Experiment, The",Adventure|Drama|Sci-Fi,1984.0
8593,tt0104573,16136.0,Juice,Action|Crime|Drama|Thriller,1992.0
8596,tt0078163,6081.0,Revenge of the Pink Panther,Comedy|Crime,1978.0
8600,tt0029870,13696.0,Angels with Dirty Faces,Crime|Drama|Film-Noir|Thriller,1938.0
8601,tt0024803,44494.0,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège),Comedy|Drama,1933.0
8604,tt0152930,2330.0,Taxi,Action|Comedy,1998.0
8605,tt0295721,2334.0,Taxi 3,Action|Comedy,2003.0
8607,tt0388473,13398.0,Tokyo Godfathers,Adventure|Animation|Drama,2003.0
8609,tt0014341,701.0,Our Hospitality,Comedy,1923.0
8610,tt0086873,10631.0,All of Me,Comedy|Fantasy,1984.0
8611,tt0039370,43466.0,"Farmer's Daughter, The",Comedy,1947.0
8614,tt0093693,10780.0,Overboard,Comedy|Romance,1987.0
8617,tt0053622,23724.0,Butterfield 8,Drama,1960.0
8620,tt0056732,29264.0,"Exterminating Angel, The (Ángel exterminador, El)",Comedy|Drama|Fantasy|Mystery,1962.0
8622,tt0361596,1777.0,Fahrenheit 9/11,Documentary,2004.0
8623,tt0093886,11584.0,Roxanne,Comedy|Romance,1987.0
8626,tt0059125,26811.0,Dr. Terror's House of Horrors,Horror|Sci-Fi,1965.0
8632,tt0217788,161080.0,Secret Society,Comedy,2002.0
8633,tt0087597,11884.0,"Last Starfighter, The",Action|Adventure|Comedy|Sci-Fi,1984.0
8636,tt0316654,558.0,Spider-Man 2,Action|Adventure|Sci-Fi|IMAX,2004.0
8638,tt0381681,80.0,Before Sunset,Drama|Romance,2004.0
8640,tt0349683,9477.0,King Arthur,Action|Adventure|Drama|War,2004.0
8641,tt0357413,8699.0,Anchorman: The Legend of Ron Burgundy,Comedy,2004.0
8643,tt0356470,11247.0,"Cinderella Story, A",Comedy|Romance,2004.0
8644,tt0343818,2048.0,"I, Robot",Action|Adventure|Sci-Fi|Thriller,2004.0
8645,tt0390221,436.0,"Maria Full of Grace (Maria, Llena eres de gracia)",Crime|Drama,2004.0
8650,tt0056196,43004.0,Long Day's Journey Into Night,Drama,1962.0
8656,tt0095468,10754.0,"Short Film About Killing, A (Krótki film o zabijaniu)",Crime|Drama,1988.0
8665,tt0372183,2502.0,"Bourne Supremacy, The",Action|Crime|Thriller,2004.0
8666,tt0327554,314.0,Catwoman,Action|Crime|Fantasy,2004.0
8667,tt0359423,18923.0,A Home at the End of the World,Drama|Romance,2004.0
8670,tt0023563,12206.0,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)",Crime|Horror|Mystery|Thriller,1933.0
8677,tt0032475,68064.0,Flash Gordon Conquers the Universe,Action|Sci-Fi,1940.0
8684,tt0049902,15244.0,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",Adventure|Drama,1956.0
8685,tt0047216,62395.0,"Miracle of Marcelino, The (Marcelino pan y vino)",Comedy|Drama,1955.0
8690,tt0069280,24559.0,Slaughterhouse-Five,Comedy|Drama|Sci-Fi|War,1972.0
8695,tt0039169,27437.0,"Bachelor and the Bobby-Soxer, The",Comedy,1947.0
8711,tt0040613,32294.0,Mr. Blandings Builds His Dream House,Comedy,1948.0
8712,tt0029284,41463.0,My Favorite Wife,Comedy|Romance,1940.0
8713,tt0093744,19051.0,"New Adventures of Pippi Longstocking, The",Adventure|Children|Fantasy|Musical,1988.0
8714,tt0038776,43485.0,Night and Day,Drama|Musical,1946.0
8718,tt0040806,62694.0,"Snake Pit, The",Drama,1948.0
8720,tt0103007,53287.0,"Super, The",Comedy,1991.0
8724,tt0057091,1040.0,"Leopard, The (Gattopardo, Il)",Drama|War,1963.0
8727,tt0072848,5122.0,"Day of the Locust, The",Drama,1975.0
8730,tt0243609,1783.0,To End All Wars,Action|Drama|War,2001.0
8738,tt0055572,31522.0,"Woman Is a Woman, A (femme est une femme, Une)",Comedy|Drama|Musical|Romance,1961.0
8743,tt0090729,22976.0,Biggles,Adventure|Fantasy|Sci-Fi,1986.0
8748,tt0057171,42801.0,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",Comedy,1963.0
8753,tt0346091,41316.0,Unprecedented: The 2000 Presidential Election,Documentary,2002.0
8754,tt0064840,5179.0,"Prime of Miss Jean Brodie, The",Drama,1969.0
8755,tt0173772,53198.0,My Voyage to Italy (Il mio viaggio in Italia),Documentary,1999.0
8765,tt0035432,16703.0,This Gun for Hire,Crime|Film-Noir|Thriller,1942.0
8771,tt0039017,20408.0,Sherlock Holmes: Terror by Night,Crime|Mystery|Thriller,1946.0
8772,tt0059749,13580.0,"Spy Who Came in from the Cold, The",Drama|Thriller,1965.0
8773,tt0035317,18706.0,Sherlock Holmes and the Secret Weapon,Crime|Mystery|Thriller,1942.0
8774,tt0038259,34327.0,Sherlock Holmes: The Woman in Green,Mystery,1945.0
8778,tt0038494,20417.0,Sherlock Holmes: Dressed to Kill,Crime|Mystery,1946.0
8781,tt0368008,14462.0,"Manchurian Candidate, The",Thriller,2004.0
8782,tt0167456,14623.0,Thunderbirds,Action|Adventure|Fantasy|Sci-Fi,2004.0
8783,tt0368447,6947.0,"Village, The",Drama|Mystery|Thriller,2004.0
8784,tt0333766,401.0,Garden State,Comedy|Drama|Romance,2004.0
8795,tt0275083,23305.0,Musa the Warrior (Musa),Action|Adventure|Drama|War,2001.0
8796,tt0060438,17768.0,"Funny Thing Happened on the Way to the Forum, A",Comedy|Musical,1966.0
8798,tt0369339,1538.0,Collateral,Action|Crime|Drama|Thriller,2004.0
8799,tt0361841,14846.0,Little Black Book,Comedy|Romance,2004.0
8800,tt0345061,2577.0,Code 46,Romance|Sci-Fi,2003.0
8804,tt0096336,41975.0,"Story of Women (Affaire de femmes, Une)",Drama,1988.0
8807,tt0366551,11282.0,Harold and Kumar Go to White Castle,Adventure|Comedy,2004.0
8808,tt0368933,11130.0,"Princess Diaries 2: Royal Engagement, The",Comedy|Romance,2004.0
8809,tt0337960,14389.0,Danny Deckchair,Comedy|Romance,2003.0
8810,tt0370263,395.0,AVP: Alien vs. Predator,Action|Horror|Sci-Fi|Thriller,2004.0
8813,tt0361309,23601.0,We Don't Live Here Anymore,Drama,2004.0
8814,tt0364751,10762.0,Without a Paddle,Comedy,2004.0
8815,tt0204313,11026.0,Exorcist: The Beginning,Horror|Thriller,2004.0
8827,tt0083652,20120.0,"Bill Cosby, Himself",Comedy|Documentary,1983.0
8830,tt0366174,11237.0,Anacondas: The Hunt for the Blood Orchid,Adventure|Drama|Horror|Sci-Fi|Thriller,2004.0
8831,tt0324127,8080.0,Suspect Zero,Crime|Thriller,2004.0
8832,tt0374330,14797.0,Warriors of Heaven and Earth (Tian di ying xiong),Action|Adventure|Drama,2003.0
8833,tt0241025,11632.0,Vanity Fair,Drama|Romance,2004.0
8835,tt0338325,15644.0,Paparazzi,Drama|Thriller,2004.0
8836,tt0324554,11208.0,Wicker Park,Drama|Romance|Thriller,2004.0
8838,tt0071115,16153.0,Alice Doesn't Live Here Anymore,Drama|Romance,1974.0
8840,tt0063803,42694.0,Who's That Knocking at My Door?,Drama,1967.0
8844,tt0078763,42164.0,Camera Buff (Amator),Drama,1979.0
8848,tt0046521,12548.0,"Vitelloni, I (a.k.a. The Young and the Passionate)",Drama,1953.0
8860,tt0337921,9759.0,Cellular,Action|Crime|Drama|Mystery|Thriller,2004.0
8861,tt0318627,1577.0,Resident Evil: Apocalypse,Action|Horror|Sci-Fi|Thriller,2004.0
8864,tt0339412,16232.0,Mr. 3000,Comedy|Drama,2004.0
8865,tt0346156,5137.0,Sky Captain and the World of Tomorrow,Action|Adventure|Sci-Fi,2004.0
8866,tt0360201,11823.0,Wimbledon,Comedy|Romance,2004.0
8869,tt0361620,13969.0,First Daughter,Comedy|Romance,2004.0
8870,tt0356618,10145.0,"Forgotten, The",Drama|Mystery|Sci-Fi|Thriller,2004.0
8873,tt0318462,1653.0,"Motorcycle Diaries, The (Diarios de motocicleta)",Adventure|Drama,2004.0
8874,tt0365748,747.0,Shaun of the Dead,Comedy|Horror,2004.0
8875,tt0044509,84214.0,"Come Back, Little Sheba",Drama,1952.0
8879,tt0071877,4176.0,Murder on the Orient Express,Crime|Mystery|Thriller,1974.0
8880,tt0089560,11177.0,Mask,Drama,1985.0
8894,tt0076504,12707.0,Orca: The Killer Whale,Action|Drama|Horror|Thriller,1977.0
8905,tt0103594,1492.0,1492: Conquest of Paradise,Adventure|Drama,1992.0
8906,tt0078935,8689.0,Cannibal Holocaust,Horror,1980.0
8907,tt0307453,10555.0,Shark Tale,Animation|Children|Comedy,2004.0
8908,tt0349710,11128.0,Ladder 49,Action|Drama|Thriller,2004.0
8910,tt0356721,1599.0,I Heart Huckabees,Comedy,2004.0
8911,tt0361696,14024.0,Raise Your Voice,Romance,2004.0
8912,tt0316732,11045.0,Taxi,Action|Comedy,2004.0
8914,tt0390384,14337.0,Primer,Drama|Sci-Fi,2004.0
8915,tt0368658,26108.0,Stage Beauty,Drama,2004.0
8916,tt0358135,4380.0,Shall We Dance?,Comedy|Romance,2004.0
8917,tt0372588,3989.0,Team America: World Police,Action|Adventure|Animation|Comedy,2004.0
8918,tt0349416,16358.0,Eulogy,Comedy|Crime|Drama,2004.0
8919,tt0380609,25313.0,P.S.,Comedy|Drama|Fantasy|Romance,2004.0
8920,tt0046874,2438.0,"Country Girl, The",Drama,1954.0
8921,tt0048563,65550.0,"Rose Tattoo, The",Drama|Romance,1955.0
8928,tt0061655,3053.0,"Fearless Vampire Killers, The",Comedy|Horror,1967.0
8933,tt0090985,18499.0,"Decline of the American Empire, The (Déclin de l'empire américain, Le)",Comedy|Drama,1986.0
8934,tt0103783,36616.0,Bebe's Kids,Animation|Children|Comedy,1992.0
8937,tt0390022,13416.0,Friday Night Lights,Action|Drama,2004.0
8938,tt0390538,1435.0,Tarnation,Documentary,2003.0
8939,tt0364343,11099.0,"Final Cut, The",Sci-Fi|Thriller,2004.0
8943,tt0340012,18701.0,Being Julia,Comedy|Drama,2004.0
8946,tt0252028,15566.0,Surviving Christmas,Comedy,2004.0
8947,tt0391198,1970.0,"Grudge, The",Horror|Mystery|Thriller,2004.0
8948,tt0375173,8849.0,Alfie,Comedy|Drama|Romance,2004.0
8949,tt0375063,9675.0,Sideways,Comedy|Drama|Romance,2004.0
8950,tt0361862,4553.0,The Machinist,Drama|Mystery|Thriller,2004.0
8951,tt0383694,11109.0,Vera Drake,Drama,2004.0
8952,tt0365183,48678.0,Falling Angels,Drama,2003.0
8954,tt0396705,126148.0,Lightning in a Bottle,Documentary,2004.0
8955,tt0360130,16131.0,Undertow,Crime|Drama|Thriller,2004.0
8957,tt0387564,176.0,Saw,Horror|Mystery|Thriller,2004.0
8958,tt0350258,1677.0,Ray,Drama,2004.0
8959,tt0337876,10740.0,Birth,Drama|Mystery,2004.0
8961,tt0317705,9806.0,"Incredibles, The",Action|Adventure|Animation|Children|Comedy,2004.0
8964,tt0274407,47959.0,Callas Forever,Drama,2002.0
8965,tt0338348,5255.0,"Polar Express, The",Adventure|Animation|Children|Fantasy|IMAX,2004.0
8966,tt0362269,11184.0,Kinsey,Drama,2004.0
8967,tt0387575,11249.0,Seed of Chucky (Child's Play 5),Comedy|Horror,2004.0
8968,tt0367479,10589.0,After the Sunset,Action|Adventure|Comedy|Crime|Thriller,2004.0
8969,tt0317198,9801.0,Bridget Jones: The Edge of Reason,Comedy|Drama|Romance,2004.0
8970,tt0308644,866.0,Finding Neverland,Drama,2004.0
8972,tt0368891,2059.0,National Treasure,Action|Adventure|Drama|Mystery|Thriller,2004.0
8973,tt0275491,140.0,Bad Education (La mala educación),Drama|Thriller,2004.0
8974,tt0345950,11836.0,"SpongeBob SquarePants Movie, The",Adventure|Animation|Children|Comedy,2004.0
8977,tt0346491,1966.0,Alexander,Action|Adventure|Drama|War,2004.0
8978,tt0388419,13673.0,Christmas with the Kranks,Children|Comedy,2004.0
8979,tt0390299,174787.0,Guerrilla: The Taking of Patty Hearst,Documentary,2004.0
8981,tt0376541,2288.0,Closer,Drama|Romance,2004.0
8982,tt0327919,15397.0,I Am David,Drama,2003.0
8983,tt0385004,9550.0,House of Flying Daggers (Shi mian mai fu),Action|Drama|Romance,2004.0
8984,tt0349903,163.0,Ocean's Twelve,Action|Comedy|Crime|Thriller,2004.0
8985,tt0359013,36648.0,Blade: Trinity,Action|Fantasy|Horror|Thriller,2004.0
8987,tt0403910,33377.0,Bush's Brain,Documentary,2004.0
8989,tt0051516,41253.0,Damn Yankees!,Comedy|Musical,1958.0
8998,tt0072272,33740.0,That's Entertainment,Documentary,1974.0
9004,tt0088979,16248.0,D.A.R.Y.L.,Adventure|Children|Sci-Fi,1985.0
9005,tt0106912,15613.0,Fire in the Sky,Drama|Mystery|Sci-Fi,1993.0
9008,tt0032635,28421.0,"Invisible Man Returns, The",Horror|Sci-Fi,1940.0
9010,tt0364517,8424.0,Love Me If You Dare (Jeux d'enfants),Drama|Romance,2003.0
9018,tt0391024,18889.0,Control Room,Documentary|War,2004.0
25746,tt0014142,18987.0,"Hunchback of Notre Dame, The",Drama|Horror,1923.0
25750,tt0015324,992.0,Sherlock Jr.,Comedy|Fantasy|Romance,1924.0
25752,tt0015841,42359.0,"Freshman, The",Comedy,1925.0
25753,tt0015881,1405.0,Greed,Drama,1924.0
25757,tt0018037,939.0,"Jazz Singer, The",Drama|Musical|Romance,1927.0
25769,tt0019421,25768.0,"Steamboat Bill, Jr.",Comedy|Romance,1928.0
25771,tt0020530,626.0,"Andalusian Dog, An (Chien andalou, Un)",Fantasy,1929.0
25773,tt0021079,27899.0,Little Caesar,Crime|Drama,1931.0
25782,tt0022718,48365.0,Boudu Saved From Drowning (Boudu sauvé des eaux),Comedy,1932.0
25788,tt0023427,877.0,Scarface,Crime|Drama,1932.0
25795,tt0023948,39130.0,Dinner at Eight,Comedy|Drama|Romance,1933.0
25797,tt0024069,31511.0,Gold Diggers of 1933,Musical,1933.0
25805,tt0024844,43904.0,"Atalante, L'",Comedy|Drama|Romance,1934.0
25825,tt0027652,14615.0,Fury,Drama|Film-Noir,1936.0
25826,tt0027884,31773.0,Libeled Lady,Comedy|Romance,1936.0
25827,tt0027996,24807.0,Mr. Deeds Goes to Town,Comedy|Romance,1936.0
25833,tt0028683,43874.0,Camille,Drama|Romance,1936.0
25834,tt0028691,16515.0,Captains Courageous,Adventure|Drama,1937.0
25841,tt0029604,43864.0,Stage Door,Drama,1937.0
25850,tt0030241,16274.0,Holiday,Comedy|Drama|Romance,1938.0
25855,tt0031867,37698.0,"Roaring Twenties, The",Crime|Drama|Thriller,1939.0
25856,tt0032145,3084.0,Wuthering Heights,Drama|Romance,1939.0
25865,tt0032701,17801.0,"Letter, The",Drama|Film-Noir,1940.0
25870,tt0033712,38914.0,Here Comes Mr. Jordan,Comedy|Fantasy|Romance,1941.0
25886,tt0035238,22387.0,Random Harvest,Drama|Romance,1942.0
25887,tt0035415,27655.0,Tales of Manhattan,Comedy|Drama,1942.0
25898,tt0036506,41391.0,Day of Wrath (Vredens dag),Drama,1943.0
25905,tt0037077,42879.0,"Miracle of Morgan's Creek, The",Comedy|Romance,1944.0
25906,tt0037094,43307.0,Mr. Skeffington,Drama|Romance,1944.0
25923,tt0038574,14320.0,Great Expectations,Drama,1946.0
